"island_tract","high_flow","earthquake","levee_cond","subsidence","levee_invent","prob_flood","loss_life","prop_damage","water_supply","land_use","ghg_seq","impact_econ","degrade_habit","enhance_habit","current_restore","water_storage","habit_acre","water_quality","water_recharge","carbon_stock","climate_invest","impact_ecol","water_loss","income","education","race","food_access","tribal_bound","age","drink_contam","pest_exposure","traffic_impacts","waste_sites","impaired_water","card_disease","housing_burden","agric_reliance","social_vul","risk","risk_scaled_percent"
"island_11",0.69245087960735,0.711046458221972,0.663344742031768,0.0428992252098396,18,0.252201806787991,2.57146011479199,15.382876759395,3.97963017784059,151.228077476844,219.864601758309,5234169.87167474,0.300040694768541,0.142835277598351,33,418.603885453194,638.41722975485,0.565567575395107,0.711290161823854,142.742364783771,4,86812372.1240017,0.00570434029214084,52314,5,3,3,2,34,0.3012454144191,0.0241111110663041,5,3,0.12946333643049,0.174239955609664,2,8,1.0000406666024,114602816516187,7.30094568628739
"island_12",0.319323080591857,0.556654371088371,0.450772101990879,0.269054254959337,12,0.258698597751882,3.40572551358491,16.3708212669007,4.34729158133268,125.098560587503,261.239101924002,7921170.74229488,0.472348517156206,0.342599504045211,47,424.945456092246,980.856562964618,0.0874208749737591,0.867140051210299,216.869753086939,7,364827238.530398,0.321649502497166,19341,3,2,7,2,36,0.354290353716351,0.443287919508293,7,3,0.333312295028009,0.324423624784686,5,7,1.29360799862753,967104485358856,61.6108534457307
"island_13",0.741095623932779,0.143075259868056,0.165754507062957,0.0441237294813618,3,0.00232647080255513,0.712346468120813,24.1370686562732,7.9851619657129,136.451554833911,298.84527688846,5598664.14646925,0.261091227526776,0.477233922341838,38,304.54099085182,723.702719667926,0.227272066986188,0.0184779695700854,235.677656135522,6,6197023.08789461,0.293923551565968,67624,4,1,4,1,82,0.178756992798299,0.184166098246351,1,5,0.00203173840418458,0.160071527352557,2,3,1.00000624226936,80717526948.6399,0.00514221769474688
"island_14",0.727891389746219,0.490594904171303,0.52783642616123,0.0719235839322209,12,0.162682762606074,1.35310571361333,45.1623025117442,1.89873815327883,352.465635049157,267.57872030139,10943121.8030969,0.0154099373612553,0.334889046382159,24,456.228484865278,346.835539676249,0.790044584078714,0.959502888377756,379.230345250107,2,11268082.3269386,0.432427316904068,34667,4,5,6,2,52,0.0700245480984449,0.111191370990127,10,9,0.151477094274014,0.0167188750347123,3,2,1.00248661761149,20109967429300.2,1.2811358660876
"island_15",0.602119796676561,0.214782459894195,0.383214480476454,0.159755361406133,8,0.0633386873549907,1.15990813449025,24.7441836865619,6.50156177580357,70.2763856388628,159.189944830723,2087562.41035243,0.363287832704373,0.222529762657359,11,31.4825015375391,387.656402308494,0.852074140682817,0.801593725336716,11.1531969159842,5,413379.47108698,0.117885319283232,40678,2,3,3,2,40,0.292075592326,0.000884756562300026,7,1,0.493881583213806,0.257358163362369,7,7,1.00009304154594,54663550643.565,0.00348240974174159
"island_16",0.120344422757626,0.459105453221127,0.251427219016477,0.055246349866502,12,0.00920948927939394,3.8394521009177,31.8267702823505,6.28086134418845,461.851138737984,18.8901491230354,6696046.09431156,0.376043979544193,0.468144583050162,50,415.620930143632,747.091099852696,0.159426082856953,0.534939730772749,52.8511481825262,3,36957240.0792802,0.0130752576515079,20128,3,1,6,2,92,0.177690705400892,0.409254820318893,3,9,0.124564487836324,0.466276671271771,7,3,1.00260585551919,2284987081922.09,0.145568542454999
"island_17",0.661204011412337,0.1970127124805,0.00852969544939697,0.280676872422919,15,0.00467800996725578,2.46969162020832,39.7724004229531,1.08042168803513,167.129804263823,284.500287892297,5046083.57968474,0.401699713664129,0.469129849690944,6,226.227514911443,657.648043474182,0.452988931443542,0.73648355784826,183.215805329382,10,102824919.61152,0.0270786673063412,28915,3,6,8,1,75,0.0638765373732895,0.0151820374885574,9,5,0.108256125007756,0.131418648292311,7,10,1.00045528426057,2428352020561.53,0.154701822632639
"island_18",0.565524108009413,0.581658616429195,0.599743126891553,0.280605316604488,15,0.830370139427653,1.87811846192926,28.47007997334,6.64456320367754,325.143267051317,150.029446883127,17331229.7353654,0.283613655599765,0.411405598628335,23,430.807538330555,535.281145712361,0.0838421136140823,0.855469890870154,149.570229346864,7,46472983.8895664,0.471777232480235,62947,2,4,3,1,25,0.0205553037812933,0.478772401809692,8,2,0.0639430091250688,0.256929748808034,8,3,1.00137898231115,669730584724716,42.6661994892977
"island_19",0.823425905313343,0.882034636335447,0.552287983009592,0.157018993911333,19,1.19668969319962,1.38181463535875,21.9734599580988,4.29418005049229,388.957278453745,9.57596625667065,485638.372046451,0.0942505557322875,0.381939861923456,13,390.036760596558,451.380526879802,0.377035311423242,0.957158853765577,161.748070269823,2,9618465.00978971,0.00326114823110402,69960,3,5,1,2,79,0.394662995939143,0.0558048428501934,8,2,0.0711818435229361,0.315949839772657,3,5,1.00007614015032,5590277679080.31,0.356137077404045
"island_20",0.841616047080606,0.630816509481519,0.589714228874072,0.244117833813652,12,0.917147990689401,0.771988911554217,28.3351234626025,0.29410969093442,36.6407458204776,266.048100613989,62714.7902831768,0.403676498215646,0.266951509402134,34,15.2587431948632,914.989992277697,0.265343439066783,0.626711428398266,213.802191079594,1,1818728.99736526,0.253517319448292,82596,4,4,4,1,74,0.346814513206482,0.423353284480982,1,6,0.319516482413746,0.320259861298837,1,3,1.03352943231417,108118555105.742,0.00688784162266993
"island_21",0.500083260703832,0.286985777318478,0.466314877616242,0.0108301053056493,8,0.00579835271356207,2.07408381905407,15.1212278287858,2.0852434206754,52.9314674204215,95.6885175313801,331240.842215188,0.219452169374563,0.0530580196063966,9,485.777627909556,115.138945868239,0.784614603966475,0.444000493036583,344.384452793747,1,703196.271525394,0.493233834626153,57281,1,6,1,1,54,0.491504998877645,0.455251810490154,9,9,0.0153961527394131,0.43123834580183,8,8,1.08814465618518,1469642501.52486,9.36113966539385e-05
"island_22",0.891268385807052,0.53226876934059,0.706663596211001,0.0791203907690942,3,0.0795722950410554,3.42215263191611,7.93183939531446,6.4793184902519,268.944963929243,178.68465995416,8451879.6094499,0.0361011213390157,0.0561812686501071,50,48.3596385456622,668.265144340694,0.275050494587049,0.804997104452923,199.843606096692,7,1015100.72983138,0.453374132281169,46250,4,6,3,2,94,0.076139563578181,0.0589073467999697,4,6,0.377853634068742,0.347551359911449,10,2,1.10033174391502,751186836268.399,0.0478554787656925
"island_23",0.851907007163391,0.533051335252821,0.376870913663879,0.164475610200316,1,0.0281485062270832,0.440859156660736,22.3071527783759,3.29174002073705,55.647243745625,269.737144745886,485907.887887171,0.200400847708806,0.131040536100045,7,156.397439306602,624.601281015202,0.463352357968688,0.89766099024564,360.469613107853,9,24230962.4103057,0.17069623619318,86836,5,6,5,2,84,0.293141116737388,0.465901718125679,10,6,0.18881459813565,0.476044007227756,1,5,2.72001557280479,901470161785.262,0.0574295052396624
"island_24",0.0446292257402092,0.798877616878599,0.376034734537825,0.0307337963953614,12,0.0049445300920555,3.27258887793869,23.0816451599821,2.83066419884562,475.613940390758,254.492761055008,25880732.9432522,0.473208409268409,0.460229754564352,30,425.649891374633,672.16363013722,0.819583904463798,0.524351235013455,331.701593589969,1,266464410.607459,0.329634109861217,13156,2,2,2,2,84,0.324376107077114,0.254009974771179,7,1,0.162100796354935,0.0280865321401507,2,5,1.00018713754925,34105315632892,2.17273068376136
"island_25",0.00450488761998713,0.155252580763772,0.371960061835125,0.0710539210354909,14,0.00025878266770059,1.34495514910668,6.39095173683017,2.45763121545315,470.342563930899,16.0392472520471,159363.301692469,0.198486318811774,0.224228644743562,2,251.842944533564,501.450949115679,0.532858889084309,0.803619280923158,113.618815434165,6,3281511.88561704,0.345384805114008,79553,3,2,8,2,73,0.41540593712125,0.395510505652055,2,8,0.132234601071104,0.453932721167803,10,8,4.0392382407732,546634395.916433,3.48097697376355e-05
"island_26",0.747412944911048,0.822100538993254,0.326694415416569,0.299118909914978,11,0.660486299654518,3.82026860583574,9.61809742730111,5.88488026149571,234.611234511249,156.158754369244,7922018.33364022,0.31549538008403,0.363797018770128,32,168.807292240672,745.308884652331,0.171141692902893,0.784228307427838,280.010667163879,4,69464437.9371927,0.35336282174103,66238,2,6,7,1,41,0.0621052010683343,0.450519396108575,1,3,0.229728986974806,0.408625726937316,7,6,1.03335214793546,375586980467567,23.92733644763
"island_27",0.746457938337699,0.533583841053769,0.516334262210876,0.0843029716517776,6,0.104023889532462,2.87545087002218,39.1577324364334,1.74251697771251,84.8696088651195,225.165458000265,3749336.95491102,0.0700662879971787,0.229610890732147,39,322.996710659936,359.406057745218,0.713205870240927,0.615471045253798,233.233730890788,9,67112914.1608907,0.360951515613124,79311,1,3,1,2,48,0.137391536147334,0.29525132291019,10,6,0.395277459989302,0.0085420380346477,1,4,1.0003346409961,26184179304454.2,1.66810271754113
"island_28",0.392709661275148,0.49715296109207,0.0900418162345886,0.0942621022928506,16,0.0265132499970889,3.54735676106066,25.846142123919,1.00077356211841,493.074673577212,104.373733559623,4722156.05063248,0.322565026697703,0.0081904687685892,40,450.030538369901,582.849343307316,0.0538904396817088,0.953962660394609,320.602404419333,4,1827486.57195414,0.369381330674514,69577,1,2,2,1,20,0.202166263828985,0.456797170219943,1,10,0.0794798351125792,0.156385388108902,3,5,1.0004383995209,228901083833.316,0.0145824752332435
"island_29",0.645163150737062,0.220282775582746,0.600385549245402,0.105411367141642,8,0.0719544665437341,1.49790792074054,39.5768631715328,6.12102181091905,194.691138574854,267.032587202266,18865176.0401991,0.104614350595511,0.0378476163605228,33,306.650819606148,306.175095494837,0.815552428364754,0.468282780377194,452.710957964882,7,14846936.4045013,0.110879701096565,75050,3,1,2,1,20,0.484992841724306,0.363796508638188,5,8,0.391670185723342,0.263792421668768,5,4,1.01820471625432,20520624457265.3,1.30729739294986
"island_30",0.31109848851338,0.0400004510302097,0.71482738526538,0.237765951734036,18,0.0380702860519224,0.215229459106922,19.6913332212716,0.62869618833065,1.41714897472411,70.6964917480946,266.950680823255,0.0610569206764922,0.386345781269483,11,366.30731204059,213.534637354314,0.0696771321818233,0.860262142494321,6.74024212639779,9,73800.0680952785,0.374066577875055,63885,1,1,2,1,28,0.401773651712574,0.254300170228817,7,4,0.223095096764155,0.405767319491133,8,1,1.00346244481709,752618.793445331,3.35457762700876e-08
"island_31",0.281309562269598,0.833596459124237,0.27010066434741,0.151780683011748,16,0.153816347345388,2.41896817274392,24.1877106949687,7.09728480130434,345.802328665741,92.0927477767691,13224233.1501165,0.365647063823417,0.422620557365008,37,476.047069882043,328.680942533538,0.415392390452325,0.467275688191876,77.2531687980518,7,93904178.4969268,0.196357571985573,75713,1,5,5,2,26,0.277078874991275,0.0406191579531878,7,4,0.448813970782794,0.437718410161324,4,2,1.01196425370969,193296095289101,12.3142199913654
"island_32",0.784397633746266,0.584934656275436,0.735388022847474,0.189514107210562,1,0.0639442833372195,2.14067011792213,34.4475051388144,5.36786700040102,76.3294188072905,7.81574067659676,236140.9814112,0.369509122916497,0.189999941387214,12,195.265143294819,582.505821948871,0.552335961023346,0.651592018548399,441.257447237149,6,91307667.2442316,0.192388163181022,50029,3,5,1,2,40,0.327812198083848,0.130382209667005,9,2,0.0337626117980108,0.290794454049319,8,9,1.00784968405124,1389556146542.87,0.0885237608636416
"island_33",0.331443231320009,0.458922407357022,0.874519177479669,0.091213452257216,3,0.0363997082787238,0.602909026667476,37.5934351119213,1.04053312540054,452.615057001822,3.13401580788195,33454.1413907222,0.400898027932271,0.211448710761033,16,168.391036102548,232.176036573946,0.410594159504399,0.529040949419141,369.276750599965,7,29774698.2334116,0.272886533639394,51492,3,4,4,2,86,0.172291770693846,0.221232095151208,7,7,0.417896089260466,0.0855714613571763,7,3,1.20344264366255,43633550794.3189,0.00277972692446046
"island_34",0.0576644218526781,0.49542183498852,0.814015103504062,0.156515969219618,16,0.0582363552010579,0.853081483393908,33.2753997296095,0.962114866822958,183.494626777247,33.9185204124078,169981.232133724,0.474057950661518,0.2570953379618,36,472.253592102788,492.030516033992,0.0952987486962229,0.185937253059819,214.513837825507,6,23251748.5542444,0.215449986280873,13870,1,2,1,1,50,0.105658639688045,0.39755862148013,5,6,0.332430472131819,0.131573413265869,5,8,1.00081955337919,230359728917.311,0.014675400423728
"island_35",0.711519836215302,0.625321256229654,0.793583182152361,0.25044309196528,16,1.41485423458931,3.18890049681067,3.3720824168995,1.34969375468791,300.085220835172,247.434080578387,1077651.93121343,0.343289899756201,0.296384181827307,45,199.634934775531,798.515311209485,0.356051644077525,0.349345832830295,400.841886526905,6,218343999.733375,0.18791802902706,58909,2,3,6,2,64,0.335558407241479,0.259573817951605,8,5,0.425642832298763,0.365216981736012,3,10,2.03633821979788,677924586237932,43.1882107446746
"island_36",0.0439908928237855,0.875723452307284,0.134278855053708,0.277411296637729,17,0.0243955408013918,0.927190153859556,37.7810094621964,2.26627669669688,129.260875401087,139.223847119138,1428683.48605208,0.044422090635635,0.291996300336905,27,164.756410522386,678.533423459157,0.748447345104069,0.583505210001022,77.0464045926929,7,9221680.70526981,0.33051534241531,47413,5,4,8,1,30,0.176781028974801,0.481393099646084,7,8,0.318013032549061,0.278191624209285,2,4,1.31722045304076,423365067998.437,0.0269710973656545
"island_37",0.238538114354014,0.213868639431894,0.78826632979326,0.240758658014238,12,0.116182582245525,0.00339494273066521,0.863862247206271,5.36008503846824,7.28457246441394,70.396359753795,8.06125941365249,0.29918663634453,0.0247254992136732,31,326.699833618477,280.397266382352,0.883325909497216,0.931212075287476,356.956794043072,7,43177242.5302377,0.375950248213485,65888,3,5,4,1,39,0.0922047238564119,0.470271720783785,1,1,0.00359139533247799,0.0234295118134469,2,8,1,40438852.6405894,2.56181730737939e-06
"island_38",0.288144018035382,0.974832813953981,0.352021445287392,0.0631204164354131,3,0.0187240580701286,0.111181566491723,4.67559082899243,5.49325526505709,161.921510007232,178.053048206493,82329.0351475336,0.123497136635706,0.109905635472387,41,309.416184318252,46.101737767458,0.964458228787407,0.542954762000591,240.788743249141,1,1000931.31855767,0.258124780724756,24195,2,6,6,2,82,0.131605401518755,0.1495329659665,1,7,0.000860357191413641,0.201030062278733,9,8,1.00015394735503,1543206829.88327,9.82979234181083e-05
"island_39",0.00123257399536669,0.163770024897531,0.932280145119876,0.0145704174181446,17,4.66138276537398e-05,3.07900994643569,14.5983519731089,0.442337213084102,36.0038637882099,268.117497721687,191929.913361943,0.335624229512177,0.16312907577958,3,188.66608699318,907.054387498647,0.929621922550723,0.716425492195413,304.043004056439,10,56917459.7776696,0.192823871737346,54714,3,6,5,2,87,0.149227207992226,0.187124845455401,5,7,0.167589099612087,0.0694248207146302,6,1,1.01409010102931,516391976.899941,3.28831307089543e-05
"island_40",0.782549529336393,0.605639456538484,0.289686921983957,0.123854941804893,18,0.306084071464344,1.06103728339076,36.5743632428348,3.12288816645741,336.954262573272,142.423909110948,5815910.39666614,0.225891433423385,0.49006771191489,46,478.330556186847,568.696831353009,0.399630555650219,0.694391844328493,155.260431696661,3,179047375.175901,0.451891732751392,42490,4,3,5,2,10,0.312628709943965,0.434880374115892,8,3,0.0451571550220251,0.222756092669442,1,1,1.00094135853476,319032575360776,20.3244525624761
"island_41",0.444338260684162,0.648811146849766,0.342010699445382,0.141676252009347,11,0.153660219926936,3.91332740336657,17.9102208232507,2.74508938379586,433.414388797246,90.6600432470441,7560018.56425173,0.410283650504425,0.434032241697423,6,49.9109007650986,462.579018203542,0.634375253692269,0.303791982820258,197.584334062412,7,6575244.10351525,0.426442735712044,11532,3,3,6,2,54,0.343499891227111,0.153851725510322,3,4,0.380497013102286,0.0254474828252569,5,10,1.0110059220491,7722357310376.92,0.491964433928407
"island_42",0.650123402010649,0.535051201004535,0.980648225406185,0.0111352753825486,16,0.0607750512634142,1.1597144138068,47.6022559800185,4.46532567217946,443.681508186273,49.8353614239022,5450554.29495363,0.348218716448173,0.444255784270354,34,424.085026956163,679.638227447867,0.328080761944875,0.62738134036772,237.515698303469,9,667024901.48918,0.211076513747685,78904,3,5,4,1,48,0.0994346322258934,0.440676314989105,6,9,0.327625399339013,0.096333195338957,2,7,1.0627002102533,234811205343861,14.959002846463
"island_43",0.18192511703819,0.611236061202362,0.359229299239814,0.198803852708079,18,0.142945564546417,2.28776627779007,28.931034100242,1.00674998387694,320.755925145932,68.6845362419263,1468016.37670365,0.158864112221636,0.382244598702528,10,319.811476161703,490.050286287442,0.722606736700982,0.632570623187348,71.5940379304811,8,24916080.1077575,0.30251341953408,90862,2,6,4,2,71,0.0119185019284487,0.319716032128781,3,1,0.0641252472996712,0.396811265381984,6,6,1.00244885963764,5241354439680.64,0.333908394881173
"island_44",0.236425363924354,0.252133550588042,0.497132562566549,0.22008095132187,8,0.0521758290138995,1.04027945362031,15.4859193484299,6.36434595100582,80.2703057415783,235.403800453059,1937354.87545013,0.106324078864418,0.230936069157906,41,157.460552291013,451.736502582207,0.895758520578966,0.605024646734819,396.990221226588,5,77033217.6724355,0.290368919610046,69318,2,3,5,1,61,0.483094366150908,0.4498037857702,7,3,0.431862520636059,0.308212536387146,4,7,1.78326242315398,13885829716689,0.884617762477445
"island_45",0.904791143490002,0.434058946091682,0.0811203229241073,0.215530866407789,5,0.0343325611584363,0.16181215737015,49.6191196260042,7.21823661774397,375.487801502459,200.585849792697,4365032.1055537,0.396408915286884,0.223832225543447,37,323.35798908025,494.941226439551,0.0991478108335286,0.437087559374049,291.696750675328,4,26567343.6525014,0.318591830437072,11314,1,5,8,1,16,0.344244218780659,0.43215529632289,4,3,0.052700703847222,0.441724394215271,6,6,1.00431118838798,3998619495618.88,0.254738086307986
"island_46",0.754723606165498,0.556661654962227,0.761383568169549,0.0606639916542917,17,0.329885058064474,1.80501617956907,14.8276009596884,2.43124295584857,140.60738356784,293.360664811917,2684048.48900304,0.0497860604664311,0.233221022295766,12,483.68426784873,579.846703913063,0.257496467325836,0.0122830995824188,489.336184808053,5,302404.633778985,0.102300656959414,24166,5,2,1,2,38,0.355297061847523,0.127887716051191,9,8,0.124093007063493,0.37216066988185,3,2,1.00212544214774,268326479161.094,0.0170941296521
"island_47",0.375740664545447,0.127713217632845,0.839559160871431,0.148139165528119,13,0.0775869351990807,3.39868043828756,44.1445143194869,6.93185161240399,439.125810167752,184.915220132098,84449669.6761454,0.341235537547618,0.403046305757016,31,490.787045680918,52.8028497938067,0.628098363056779,0.280292646260932,124.958410626277,7,17014697.9537162,0.235055391909555,89601,1,3,6,2,40,0.0870338436216116,0.239433588692918,7,3,0.304932614439167,0.445313782780431,6,7,1.09463944073841,122034292607216,7.77437910673831
"island_48",0.281436990713701,0.819197607925162,0.742854795185849,0.0469653194071725,7,0.0563052777682348,1.60339000541717,11.1764588393271,1.50439308583736,18.7557988101617,125.461775553413,63438.3266557859,0.215794560033828,0.436263982090168,49,74.9827600084245,602.969262516126,0.871544427936897,0.483604026492685,130.328687024303,1,11456764.5060744,0.0933473457116634,20397,5,5,5,2,78,0.0326011613942683,0.477939729928039,4,5,0.347845530952327,0.193443777621724,9,5,1.04380109986227,42715014739.0468,0.00272121019627239
"island_49",0.758810385828838,0.738918936345726,0.0761805907823145,0.226687079016119,20,0.193656090977442,2.52172526996583,6.09680793713778,7.81979477591813,408.300442271866,217.851427593268,10693894.6307909,0.200830311514437,0.2680364419939,49,281.853848369792,557.309762807563,0.18618849827908,0.2342962580733,399.826445267536,6,43359151.4187912,0.115220264764503,40883,2,1,7,2,88,0.210609073983505,0.16273759806063,9,8,0.0359713410725817,0.456457996158861,10,7,1.04115805361544,93489857686848.4,5.9559127221796
"island_50",0.438839320559055,0.674307516776025,0.140119599411264,0.134811338433065,2,0.0111794088188587,2.02842069976032,29.2502690572292,1.69523757137358,59.5687592867762,74.3835305795074,445670.420749742,0.411627653753385,0.0173950942698866,6,361.53669108171,742.168013239279,0.847645098343492,0.568226090399548,458.077040268108,5,12716890.9434726,0.298042517737485,63693,2,4,6,2,1,0.0483676330186427,0.381395910051651,9,4,0.365124824689701,0.117353586363606,8,7,1.00362683771936,63589566157.899,0.00405105505583341
"island_51",0.0337551794946194,0.0266918139532208,0.849751551169902,0.154068196029402,7,0.000825698535517376,0.0936160599812865,1.12181666772813,4.61959779635072,368.594314903021,71.1972019867972,12731.7461768154,0.00235933042131364,0.153852872434072,13,331.751479883678,828.535442706198,0.22182801598683,0.123501464957371,206.564204650931,2,14680.3109196718,0.495575796696357,18777,5,5,6,2,21,0.290968671906739,0.113334516761824,9,8,0.307158721378073,0.241491778288037,9,4,1.46474603406973,226051.332135291,0
"island_52",0.264797136886045,0.925733887823299,0.916846813401207,0.263775882055052,13,0.770681019388731,2.0435878392309,14.563753537368,0.102053768932819,432.921047322452,121.013859123923,159125.393209252,0.32614226883743,0.433172747958452,3,480.579592869617,541.753742611036,0.725172923412174,0.170230034738779,98.9706170512363,2,2696315.79494882,0.284570576157421,76768,2,6,2,1,57,0.130399445421062,0.408271057298407,8,3,0.0901231907773763,0.10979412891902,1,8,1.0037752463301,331910804765.774,0.021144865251509
"island_53",0.679469849681482,0.350841627456248,0.591190970269963,0.00399581354577094,1,0.000563137325927455,1.03180688712746,47.5678652292117,7.67486256174743,80.7313220575452,151.826014090329,4617117.70229907,0.394293846911751,0.334973257849924,42,295.747908880003,252.599119674414,0.328328630886972,0.427038219291717,1.83655298314989,4,426846.669332309,0.347868952550925,81576,2,6,7,1,19,0.256351647665724,0.49872834305279,8,5,0.035373467952013,0.375578105915338,9,1,1.03462363357296,1148258190.34428,7.31371231909372e-05
"island_54",0.0169593747705221,0.145630618557334,0.0731290872208774,0.298657323746011,20,0.00107883704051363,2.81805150397122,39.4930307054892,3.95238942652941,114.025788148865,158.406278374605,7945195.56236893,0.0704842217965052,0.32833356235642,39,153.74946501106,681.798897916451,0.360694270348176,0.165104300016537,367.467932519503,2,4140843.07546063,0.165607187431306,54171,4,3,2,1,24,0.496044068830088,0.372761062462814,9,7,0.156336484011263,0.420705490396358,10,3,1.14850512681885,40764502926.4942,0.00259694989216383
"island_55",0.826379148755223,0.45252025546506,0.698710810393095,0.0154916547238827,3,0.0121432210401746,2.3124522715807,15.8835299196653,3.31598321907222,51.5985095407814,134.562606015243,845655.881149546,0.0648535584332421,0.225890708738007,19,188.138239085674,156.941255321726,0.322962394915521,0.711043680086732,496.339680743404,7,6557302.98122606,0.303622593055479,68551,4,4,4,1,51,0.45416732004378,0.0668776258826256,1,9,0.00657102803234011,0.238017960567959,2,3,1.00021367334748,67351242496.2991,0.00429069833446387
